datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,RFC,MIDATL,PEP,SMECO,326.178,True
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,RFC,MIDATL,PL,PLCO,3345.596,True
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,RFC,MIDATL,PL,UGI,96.662,True
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,RFC,MIDATL,PN,PN,1562.176,True
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,RFC,MIDATL,PS,PS,3714.153,True
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,RFC,MIDATL,RECO,RECO,119.177,True
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,RFC,WEST,AEP,AEPAPT,4080.944,True
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,RFC,WEST,AEP,AEPIMP,2625.476,True
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,RFC,WEST,AEP,AEPKPT,723.439,True
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,RFC,WEST,AEP,AEPOPT,5237.743,True
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,RFC,WEST,AP,AP,4735.024,True
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,RFC,WEST,ATSI,OE,5677.259,True
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,RFC,WEST,ATSI,PAPWR,437.254,True
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,RFC,WEST,CE,CE,9562.844,True
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,RFC,WEST,DAY,DAY,1643.000,True
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,RFC,WEST,DEOK,DEOK,2599.347,True
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,RFC,WEST,DUQ,DUQ,1275.841,True
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,RTO,RTO,RTO,RTO,71830.003,True
